text,intent;
I made the incorrect payment for my rent yesterday and this needs to be fixed by no later than tomorrow. How can you help?,cancel_transfer;
I recently made a transfer but I need to cancel it as soon as possible.  Please let me know when this happens.,cancel_transfer;
I made a transfer into my account and now I need to cancel it,cancel_transfer;
Cancel my transfer\, please.,cancel_transfer;
I need to cancel a transaction immediately.,cancel_transfer;
Please help me!  A payment I made had an error on the account number and I cant cancel on my side.  Can you cancel it?,cancel_transfer;
I need to cancel my recent transfer quickly since I made a mistake. Please help before it goes through.,cancel_transfer;
Can I cancel a transfer I made,cancel_transfer;
Where do I go to cancel a transaction?,cancel_transfer;
How can I cancel a transaction to a wrong account?,cancel_transfer;
Theres been a transaction to the wrong account.,cancel_transfer;
Please cancel the transfer I just made.  I put in the wrong account number and cant seem to stop it on the app.,cancel_transfer;
I want to revert this mornings transaction.,cancel_transfer;
I didnt mean to do the transfer\, is there any way to cancel it?,cancel_transfer;
I need immediate assistance in canceling a transfer which was a mistake. Please help me quickly so this does not go through.,cancel_transfer;
Cancelling a transaction,cancel_transfer;
The wrong account was used during a transaction.,cancel_transfer;
I just initiated a transfer but Id like to cancel it.,cancel_transfer;
My morning transaction needs to be canceled.,cancel_transfer;
My transaction from earlier needs to be reversed.,cancel_transfer;
I recently made a transfer that I would like to cancel,cancel_transfer;
Yesterday\, I made an incorrect payment to the wrong account for my rent payment. I need this addressed as soon as possible and the funds transferred to the correct account by no later than tomorrow.,cancel_transfer;
What do I need to do to cancel a transaction?,cancel_transfer;
How can I cancel this transaction?,cancel_transfer;
Help please!  My rent payment is coming out tomorrow and I made a payment mistake yesterday! Can you put in in the correct account?,cancel_transfer;
I need help right now. I realize I sent my payment to the wrong account number after making a typo. Please cancel the transfer now since I cant do it from the app.,cancel_transfer;
I need help as fast as possible! I made a mistake on my most recent transfer; can you please stop it before it goes through?,cancel_transfer
I want to cancel a transaction from this morning.,cancel_transfer;
A transfer has been made in my account that I need to cancel.  This was a mistake on my part and I hope we can get this resolved quickly.,cancel_transfer;
I need to cancel my recent transfer. I made a mistake. Please help quickly before the transfer goes through.,cancel_transfer;
Im really upset because I made a typo during a transfer and now Ive sent money to the wrong account.  I cant fix this with the app.  Please help me immediately!,cancel_transfer;
There was a transaction this morning that Id like to reverse.,cancel_transfer;
What do I have to do to cancel a transfer?,cancel_transfer;
I wanted to transfer money to another account\, but now I dont have to so Id like to cancel said transfer. How can I do that?,cancel_transfer;
please cancel the transaction,cancel_transfer;
What is the max amount of top-ups?,top_up_limits;
Are top-ups unlimited?,top_up_limits;
Can I increase my top-up maximum?,top_up_limits;
Can I top-up any amount?,top_up_limits;
Whats the limit to how much I can top up?,top_up_limits;
Would I be able to top up as much as I can?,top_up_limits;
Do I have a limit to the number of top-ups per day?,top_up_limits;
need to know if there is a maximum i can top up,top_up_limits;
How many top-ups am I allowed to do?,top_up_limits;
How much is ok for me to top up with?,top_up_limits;
What is the maximum I can top up?,top_up_limits;
what is the most money i can top up?,top_up_limits;
Are there any top-up limits?,top_up_limits;
Is there a limit to the top-ups someone can do?,top_up_limits;
What is the greatest number of times that I can top-up?,top_up_limits;
Tell me if there is a limit to top-up.,top_up_limits;
Is there a top-up limit that I have to stay under during a given period of time?,top_up_limits;
How much am I allowed to top-up?,top_up_limits;
Is there a limit on how much I can top up?,top_up_limits;
Is there a limit to how much I can top-up?,top_up_limits;
Is there a limit for the amount I can top up?,top_up_limits;
what is the limit for top-ups?,top_up_limits;
How much can I top up in a day?,top_up_limits;
Do top-ups have limits?,top_up_limits;
Is there a limit to how much I can top up?,top_up_limits;
Please tell me the limit to topping-up.,top_up_limits;
Do top-up limits exist?,top_up_limits;
I would like to know how much I can top-up.,top_up_limits;
Whats the limit on my top up,top_up_limits;
Are there any top-up limits that I must follow?,top_up_limits;
Can I top-up any amount I wish on any given day?,top_up_limits;
Is topping up unlimited?,top_up_limits;
What is the highest amount of top ups Im allowed?,top_up_limits;
is there a limit for top up?,top_up_limits;
Can I set my own top-up limit?,top_up_limits;
What are the rules for a top-up?,top_up_limits;
How often can I top up?,top_up_limits;
What is the highest amount I can top-up?,top_up_limits;
What is the most that I can top-up to a card?,top_up_limits;
What limits are the to top-ups?,top_up_limits;
How many times can I make a top-up?,top_up_limits;
Whats the max I can top up,top_up_limits;
What is the maximum top up?,top_up_limits;
What is the top-up limit for my card?,top_up_limits;
Tell me if there is a top-up limit.,top_up_limits;
What number of times can I top-up?,top_up_limits;
is there a limit to top up,top_up_limits;
Whats the maximum amount I can top up my card with please?,top_up_limits;
How can I information on my limit for top-ups?,top_up_limits;
It seems I need to get information on limits for top-ups.,top_up_limits;
Are there any top-up limits involved?,top_up_limits;
What is my top-up limit?,top_up_limits;
Are there limits with top-up?,top_up_limits;
What is the max top-up?,top_up_limits;
What is your maximum top up limit per day?,top_up_limits;
I need to add a serious amount of cash to my card\, how do I do that?,top_up_limits;
Tell me about the limit for top ups.,top_up_limits;
Is there a limit to my top-up?,top_up_limits;
Is there a topping up limit?,top_up_limits;
Can I create my own top-up limit?,top_up_limits;
Can I top up?,top_up_limits;
How much could I top up?,top_up_limits;
How many top-ups can be approved?,top_up_limits;
What is the top-up limit?,top_up_limits;
Do you limit my top-offs?,top_up_limits;
Is the top-up amount unlimited?,top_up_limits;
How many top-ups can I use?,top_up_limits;
Is there a maximum for top-ups?,top_up_limits;
Will you set a limit to my top-up?,top_up_limits;
Is there a top-up limit?,top_up_limits;
How often am I able to top-up?,top_up_limits;
Can someone please tell me how much I can top-up?,top_up_limits;
What is the maximum for top-ups?,top_up_limits;
Do you have any top-up limits?,top_up_limits;
Do top-ups have a limit?,top_up_limits;
Can I top up any amount?,top_up_limits;
Can I use as many top-ups as I want?,top_up_limits;
Do I need to use a limit on top-ups?,top_up_limits;
What amount can I top-up?,top_up_limits;
Can you tell me the limit for top ups?,top_up_limits;
I need someone to assist me with explaining how much I can top-up.,top_up_limits;
What is the most I can top-up?,top_up_limits;
Is there a limit for top ups?,top_up_limits;
What is the max I can top up?,top_up_limits;
How often can I top up my account?,top_up_limits;
Whats the amount that I can top-up?,top_up_limits;
Do you limit my top-ups?,top_up_limits;
is there a limit on top ups,top_up_limits;
What is the top-up limit on my cards?,top_up_limits;
Whats my limit for topping up?,top_up_limits;
what are limits to top up,top_up_limits;
Is there any amount in which I would get cut off from topping up?,top_up_limits;
How much is the limit for top-ups?,top_up_limits;
How much can I top up on my card?,top_up_limits;
limits on top ups,top_up_limits;
What is the daily limit on my card?,top_up_limits;
Whats the top-up limit?,top_up_limits;
Why did I only receive a partial amount of what I tried to withdraw?,wrong_amount_of_cash_received;
my atm transaction was wrong,wrong_amount_of_cash_received;
why did i only get 20.00,wrong_amount_of_cash_received;
Why is my cash request and the amount I received different?,wrong_amount_of_cash_received;
I tried to withdraw $100\, all it gave me was $20.,wrong_amount_of_cash_received;
The ATM didnt give me enough money.,wrong_amount_of_cash_received;
When I went to withdraw cash today the ATM gave me the wrong amount of cash. The app is showing a larger amount.,wrong_amount_of_cash_received;
I didnt get the all the cash i wanted from the atm,wrong_amount_of_cash_received;
I received $20 but I entered $100,wrong_amount_of_cash_received;
Hi\, I used an ATM today to take money out of my account\, but the amount it gave me is not the amount I requested. What should I do?,wrong_amount_of_cash_received;
Did a WD earlier at an ATM.  The amount showing in the App is more than I got though.,wrong_amount_of_cash_received;
I didnt get the correct amount of money from the ATM machine,wrong_amount_of_cash_received;
Some cash was missing at ATM.,wrong_amount_of_cash_received;
I didnt get all the cash I asked for,wrong_amount_of_cash_received;
I tried to withdraw $100 but only got $20. What happened?,wrong_amount_of_cash_received;
how come when i asked for 100 it only gave me 20.00 in the app,wrong_amount_of_cash_received;
Asked for $100 but only got $20. Why would this happen?,wrong_amount_of_cash_received;
I wanted to withdraw $100 from the ATM but I only got $20,wrong_amount_of_cash_received;
I got less money than I asked for.,wrong_amount_of_cash_received;
Hi\, Please help me to request cash back. As i have been withdrawn money from ATM\, but i got wrong amount. in Application its showing the amount i have been charged through.,wrong_amount_of_cash_received;
The cash I wanted wasnt there.,wrong_amount_of_cash_received;
I requested a higher amount for my cash withdrawal,wrong_amount_of_cash_received;
The amount of cash I received did not match the amount I requested,wrong_amount_of_cash_received;
The ATM didnt give me the full requested amount,wrong_amount_of_cash_received;
The amount of cash I received was not the full amount,wrong_amount_of_cash_received;
How can I request cash back? The ATM just gave me the wrong amount that Ive been charged though...,wrong_amount_of_cash_received;
I was only given $20 after trying to withdraw $100,wrong_amount_of_cash_received;
I received less cash than the amount I specified in the ATM.,wrong_amount_of_cash_received;
I went tot the ATM earlier today and didnt realize this till now but I did not get all the money I requested.  I believe my account was charged for 100 but I only got 80.  Is there any way we can solve this problem?,wrong_amount_of_cash_received;
I got less cash than what I specified at the ATM.,wrong_amount_of_cash_received;
Why did I not get the amount of money I requested?,wrong_amount_of_cash_received;
Im at the ATM right now and it only allowed me to withdraw 10 pounds instead of my requested 30. Whats going on? How can I fix this?,wrong_amount_of_cash_received;
I got $20 when I shouldve gotten $100,wrong_amount_of_cash_received;
How can I request cash back? The ATM gave me the wrong amount that Ive been charged though...,wrong_amount_of_cash_received;
I didnt receive the amount of cash I requested for the ATM.,wrong_amount_of_cash_received;
my cash balance less than what I thought,wrong_amount_of_cash_received;
It didnt give me my cash,wrong_amount_of_cash_received;
It kept my cash,wrong_amount_of_cash_received;
I only got $20 of the $100 that I attempted to withdraw.,wrong_amount_of_cash_received;
Hi\, I draw out some money from the ATM today. The ATM has given me wrong amount and the application is displaying more amount than i withdraw.,wrong_amount_of_cash_received;
I tried taking out 30 pounds from the ATM just now and it only gave me 10. Why would it do that? I need the 30 pounds now!,wrong_amount_of_cash_received;
HELP! I tried to get cash and it gave me some\, but not the right amount!,wrong_amount_of_cash_received;
I am calling because the ATM didnt give me the right amount of cash\, but my app shows the actual amount I wanted to withdraw. What should I do to get my money back?,wrong_amount_of_cash_received;
Why didnt I receive the right amount of cash?,wrong_amount_of_cash_received;
Why didnt I receive the right amount of cash at the ATM?,wrong_amount_of_cash_received;
I received the wrong amount of cash back,wrong_amount_of_cash_received;
Why did I only get $20 now the full amount I wanted?,wrong_amount_of_cash_received;
The amount of cash I selected to withdraw is different than what I received.,wrong_amount_of_cash_received;
What do I need to do to get cash back? The ATM gave me the wrong amount that I requested but the app is showing the amount to be correct.,wrong_amount_of_cash_received;
What do I need to do to request cash back? The ATM actually just gave me the wrong amount. The app I actually chose the right amount.,wrong_amount_of_cash_received;
I was just giving the wrong amount by the ATM. How do I request cash back at this point? The app is showing the amount that I actually requested even though thats not what I got.,wrong_amount_of_cash_received;
I normally dont use ATMs\, but I was in a rush today and had to withdraw some cash. The ATM gave me the wrong amount of money and now my app is not showing the same amount as it should. What do I do?,wrong_amount_of_cash_received;
I received incorrect amount of cash from an ATM today. It was more than I wanted. What do I do now?,wrong_amount_of_cash_received;
ATM is broken. It did not give me the full amount (30 pounds.)  Im standing here with only 10 pounds and its telling me it gave me 30 pounds. I need assistance now!,wrong_amount_of_cash_received;
Why didnt the ATM give me all my money,wrong_amount_of_cash_received;
I did not get the right amount of cash from the ATM.,wrong_amount_of_cash_received;
Why did I get less from the ATM?,wrong_amount_of_cash_received;
The ATM only gave me 10 pounds when I withdrew 30. What do I do?,wrong_amount_of_cash_received;
Machines make mistakes too! The ATM gave me the wrong amount of money. Too much!,wrong_amount_of_cash_received;
I could only take the amount of money that was available to me which was less then I expected.,wrong_amount_of_cash_received;
I was given less cash then I wanted.,wrong_amount_of_cash_received;
Hello\, I didnt receive the right amount on my ATM transaction\,  the app shows the correct amount how can we fix this,wrong_amount_of_cash_received;
I did not receive my full withdrawal amount,wrong_amount_of_cash_received;
I received a different amount of cash than what I entered.,wrong_amount_of_cash_received;
I only received $20\, but I requested $100.,wrong_amount_of_cash_received;
Help\, your app is showing a larger WD than I actually did earlier at an ATM.,wrong_amount_of_cash_received;
I think something went wrong\, I didnt get the right amount.,wrong_amount_of_cash_received;
What do I do if I got the wrong amount at the ATM?,wrong_amount_of_cash_received;
I did not receive the right amount of cash I requested,wrong_amount_of_cash_received;
I attempted to withdraw some money from an ATM this morning and received the wrong amount. Your app says I have enough money available in the account. Can someone tell me whats wrong?,wrong_amount_of_cash_received;
What happens if the ATM doesnt give the right amount of money?,wrong_amount_of_cash_received;
I asked for more cash than what was received,wrong_amount_of_cash_received;
Why cant I take $100 out,wrong_amount_of_cash_received;
I requested $100 but only got $20,wrong_amount_of_cash_received;
I took out cash from the ATM\, but something must have went wrong\, My account shows the correct amount of cash I took out\, but the ATM didnt give me that amount. How do I get my money back?,wrong_amount_of_cash_received;
I tried withdrawing but my cash is not showing up?,wrong_amount_of_cash_received;
I was not able to receive the correct amount of cash.,wrong_amount_of_cash_received;
I didnt receive the correct amount of cash,wrong_amount_of_cash_received;
I did not get enough cash,wrong_amount_of_cash_received;
I tried to withdraw some money from an ATM this morning but wasnt able to get the amount of cash I needed. The amount in the app says what I was trying to withdraw was deducted\, but I dont have any money. What do I do about this?,wrong_amount_of_cash_received;
The ATM is showing it gave me the money I requested but I didnt get that amount.,wrong_amount_of_cash_received;
The correct amount of cash was not received.,wrong_amount_of_cash_received;
I am so angry right now!  I went to the ATM and did not get the correct amount of money I chose to withdraw.  How could this happen?  I need my money and want to know how I can get it ASAP!,wrong_amount_of_cash_received;
I was given the wrong amount of cash,wrong_amount_of_cash_received;
The atm didnt give me all my cash,wrong_amount_of_cash_received;
Why did I not get all the money that I asked for? I asked for all the cash in my my account\, but I only got about half. Why is that??,wrong_amount_of_cash_received;
I did not ask for the amount of cash that I received.,wrong_amount_of_cash_received;
Got only $20 when I tried to withdraw $100.,wrong_amount_of_cash_received;
The app is showing that I received alot more money than I actually received from the ATM. This occurred earlier today.,wrong_amount_of_cash_received;
The ATM gave me less cash than requested,wrong_amount_of_cash_received;
Why didnt I receive all the cash I requested?,wrong_amount_of_cash_received;
I tried to withdraw 40 pounds but only 20 came out. Did you steal my money?,wrong_amount_of_cash_received;
Yikes!  I didnt get the amount of money that I requested.  What do I do now?,wrong_amount_of_cash_received;
How can I request cash back? The ATM just gave me a different amount than what Ive been charged though...,wrong_amount_of_cash_received;
I selected to withdrawal 30 pounds but only received 10. Im still standing in front of the ATM. The app shows i took out 30 pounds also. How do i fix this?,wrong_amount_of_cash_received;
My cash received does not match what has been requested,wrong_amount_of_cash_received;
I was not given the amount of cash I withdrew,wrong_amount_of_cash_received;
I was not distributed all of cash that I requested,wrong_amount_of_cash_received;
The machine gave me the wrong amount of cash.,wrong_amount_of_cash_received;
I asked for a certain amount of money from the ATM\, but it gave me a different amount. Less than what I asked for.,wrong_amount_of_cash_received;
I asked for $40 and I only received $20\, what happened?,wrong_amount_of_cash_received;
Why didnt I get the amount I requested at the ATM?,wrong_amount_of_cash_received;
The ATM didnt give me enough money! I asked for more than it gave. What do I do?,wrong_amount_of_cash_received;
I received the wrong amount of cash.,wrong_amount_of_cash_received;
I havent received my cash yet.,wrong_amount_of_cash_received;
I did not get all the cash at ATM.,wrong_amount_of_cash_received;
If the ATM only gave me 10 pounds instead of the 30 I requested\, what do I do?,wrong_amount_of_cash_received;
Earlier today I took money out the ATM. After checking the app the amount is so much higher than the amount I received.,wrong_amount_of_cash_received;
Why did I get less cash than what I asked in the ATM?,wrong_amount_of_cash_received;
My cash withdrawal was short.,wrong_amount_of_cash_received;
I was not distributed the correct amount of cash that I asked for,wrong_amount_of_cash_received;
The ATM shows a withdraw of the amount of money I requested but I didnt revieve that amount in cash.,wrong_amount_of_cash_received;
When I went to $100\, all the machine would give me was $20.,wrong_amount_of_cash_received;
What happens if the ATM gives me the wrong amount of money?,wrong_amount_of_cash_received;
i did not get any money but still was charged,wrong_amount_of_cash_received;
You shorted me money when I tried to make a withdrawal.,wrong_amount_of_cash_received;
i asked for 100 only got 80,wrong_amount_of_cash_received;
I got some cash at an ATM earlier\, but now app is showing that I withdrew more than I did.  Help!,wrong_amount_of_cash_received;
Cash withdrawal was incorrect at ATM.,wrong_amount_of_cash_received;
I withdrew money from an ATM today\, and now my account is showing a different amount than what I withdrew. I checked the amount the ATM gave me\, and it looks like it gave me the wrong amount of money. What is the best thin for me to do to get this fixed?,wrong_amount_of_cash_received;
Why did the ATM give me less money than what I requested?,wrong_amount_of_cash_received;
I did not receive the right amount of cash.,wrong_amount_of_cash_received;
How can we correct a mistake on an ATM transaction?  The app shows what I should have gotten.,wrong_amount_of_cash_received;
Why did I not get the amount I specified at the ATM?,wrong_amount_of_cash_received;
The ATM didnt give me what I asked for but my balance says it did,wrong_amount_of_cash_received;
I got less cash than what I specified for through the ATM.,wrong_amount_of_cash_received;
What happened! I asked for 30 pounds at your ATM and only go 10. The machine lied about it too. It said I received the full 30 pounds. Someone better help me asap on this.,wrong_amount_of_cash_received;
A wrong amount of cash we sent to me.,wrong_amount_of_cash_received;
I took out money\, and didnt get all of it.,wrong_amount_of_cash_received;
How can I get cash back? The ATM just gave me the wrong amount that Ive been actually charged though...,wrong_amount_of_cash_received;
Please help me with the amount that i have withdrawn from the ATM today\, the ATM has given me wrong sum of amount\, and i could see that the app is displaying the greater amount than taken out.,wrong_amount_of_cash_received;
I withdrew $100 but only received $20,wrong_amount_of_cash_received;
I requested money from the ATM and it didnt give me as much as I requested.,wrong_amount_of_cash_received;
Hey I am standing in front of an ATM here\, it only gave me 10 pounds even though I wanted to withdraw 30! Seems like the app has 30 pounds\, what do I do??,wrong_amount_of_cash_received;
$20 came out instead of $100,wrong_amount_of_cash_received;
How can I fix this? The ATM gave me more cash than Id asked for.,wrong_amount_of_cash_received;
I could not get the cash I wanted,wrong_amount_of_cash_received;
I wanted to take out $100 but I only got $20.,wrong_amount_of_cash_received;
Help\, the ATM didnt give me all the money I requested,wrong_amount_of_cash_received;
The cash I asked for still hasnt been received,wrong_amount_of_cash_received;
I wanted $100 but only got $20,wrong_amount_of_cash_received;
The ATM didnt give me the amount I asked for,wrong_amount_of_cash_received;
Whered the rest of my cash go from the ATM,wrong_amount_of_cash_received;
I got less cash at the ATM than I asked for. Why?,wrong_amount_of_cash_received;
There was a limited amount of money available at the time of my transaction.,wrong_amount_of_cash_received;
My cash withdrawal was not entirely complete,wrong_amount_of_cash_received;
The atm didny give me all the cash,wrong_amount_of_cash_received;
The ATM is messed up. It gave me less than I wanted.,wrong_amount_of_cash_received;
I received the wrong amount of cash from the ATM. Can you help?,wrong_amount_of_cash_received;
ATM only gave me $20 instead of $100,wrong_amount_of_cash_received;
I was only given $20 when I tried to get $100,wrong_amount_of_cash_received;
I needed $100 but all it gave me was $20.,wrong_amount_of_cash_received;
I tried pulling out money at the ATM and it gave me an incorrect amount back.,wrong_amount_of_cash_received;
Why did I only get $20 when I asked for $100?,wrong_amount_of_cash_received;
The amount of cash i have received is not correct.,wrong_amount_of_cash_received;
How can I get my money that I didnt get from the ATM?,wrong_amount_of_cash_received;
Hi\, Today i have withdrawn cash from ATM but i got wrong amount and in the app it is showing much more amount than that.,wrong_amount_of_cash_received;
I didnt get all the money I asked for,wrong_amount_of_cash_received;
The ATM did not give me as much cash as I requested.,wrong_amount_of_cash_received;
How can I request cash back? The ATM just gave me a different amount than what Ive been actually charged though...,wrong_amount_of_cash_received;
Why is my withdrawal wrong? I took out $100 but only received $20.,wrong_amount_of_cash_received;
I asked for cash but I did not receive all the funds,wrong_amount_of_cash_received;
The ATM Im standing in front of only gave me 10 pounds rather than the 30 pounds I wanted. The app shows I took out 30 pounds also. What do I need to do to fix this?,wrong_amount_of_cash_received;
I only got some of the cash I requested from the ATM,wrong_amount_of_cash_received;
I am at the ATM and tried to withdraw 30 pounds and it only gave me 10 pounds\, what do I do?,wrong_amount_of_cash_received;
I got the incorrect amount of money given to me from my account,wrong_amount_of_cash_received;
I did not receive the correct amount of cash.,wrong_amount_of_cash_received;
I did not receive all of my cash back,wrong_amount_of_cash_received;
I got some cash but it wasnt the right amount.,wrong_amount_of_cash_received;
Can you explain why the ATM is giving me less money than what I asked for?,wrong_amount_of_cash_received;
I tried to withdraw 50 pounds but it only gave me 30. Where is the rest of my money?,wrong_amount_of_cash_received;
I visited the ATM but got less money than what I requested. Why?,wrong_amount_of_cash_received;
I couldnt get the money I needed.,wrong_amount_of_cash_received;
Who should I contact if the amount of my withdrawal doesnt correspond to the amount that I tried to take out of my account?,wrong_amount_of_cash_received;
I made an ATM withdraw it didnt give me the amount I asked for but is showing a withdraw for that amount.,wrong_amount_of_cash_received;
So I just went to the ATM to get some cash.  I input that I needed 100 pounds but I only got 80.  I have the receipt  and I am in need of the extra money.  How do I go about obtaining the missing amount?,wrong_amount_of_cash_received;
The amount of money I pushed at the atm machine did not come out of the machine.,wrong_amount_of_cash_received;
I got less than what i asked for in the ATM\, why?,wrong_amount_of_cash_received;
Im stuck here at your broken ATM and I dont know what to do next. Asked for 30 pounds\, got 10. ATM said I got 30. Something very wrong here and I want my money now!,wrong_amount_of_cash_received;
The machine only paid me a hundred when I wanted 20,wrong_amount_of_cash_received;
There was a fee charged when I paid with my card.,card_payment_fee_charged;
I received a fee I should not have.,card_payment_fee_charged;
Why am I being a charged for using my card?,card_payment_fee_charged;
Tell me why there is a fee for a card payment.,card_payment_fee_charged;
I dont understand why Im being charged for using my card.,card_payment_fee_charged;
I paid with my card so so why was I charged a transaction fee?,card_payment_fee_charged;
I shouldnt have been charged but I see a fee\, why?,card_payment_fee_charged;
i made a payment with my card and was charged a fee\, why would you do that,card_payment_fee_charged;
A fee came along with me paying with card,card_payment_fee_charged;
I had to pay a fee when buying items with my card.,card_payment_fee_charged;
Why is there a fee when I thought there would be no fees?,card_payment_fee_charged;
Why are there fees for using a card?,card_payment_fee_charged;
I had to pay money for paying with my card.,card_payment_fee_charged;
Im going on holiday to France for 6 weeks with my family and the cat\, Fluffy.  I just purchased €10\,000 from a currency exchange to ensure we dont run short but there appears to be a fee.  What is this for?,card_payment_fee_charged;
What are the reasons to be charged a fee on card payments?,card_payment_fee_charged;
I paid with card and was charged a fee that shouldnt be there!,card_payment_fee_charged;
Why was I charged an extra fee when paying with card?,card_payment_fee_charged;
I noticed a new fee on my account. I didnt know there were fees for these payments. What is the policy?,card_payment_fee_charged;
I dont understand why I was charged an additional fee for this service. Can you clarify?,card_payment_fee_charged;
Why is there a fee for using my card?,card_payment_fee_charged;
Why was my transaction charged an extra fee when paying with my card?,card_payment_fee_charged;
Where can I find out the fee structure for my account? I have been charged fees for some transactions\, but not for other ones. I cant find a pattern in these fees.,card_payment_fee_charged;
On a card payment\, why is there a fee?,card_payment_fee_charged;
Why did I get charged a fee for my card payment?,card_payment_fee_charged;
Why are you charging me fees for using my card?,card_payment_fee_charged;
What is the extra fee that showed up on my card?,card_payment_fee_charged;
Why was I charged a fee for using my card,card_payment_fee_charged;
Let me know when I get charged extra for payments. I saw on the app a fee I wasnt forewarned about.,card_payment_fee_charged;
I was charged a fee for using my card. Can I check that in any way? It seems like there are occasions that I am charge for fees. Can you elaborate this?,card_payment_fee_charged;
I got charged a service fee on my account. Can it be waived since I didnt know about it before?,card_payment_fee_charged;
I think a fee was applied for paying with a card.,card_payment_fee_charged;
Im being charged for using my card!,card_payment_fee_charged;
I bought something with my card and I was charged a fee,card_payment_fee_charged;
I received an extra charge for using the card. Why?,card_payment_fee_charged;
Can you explain why my payment was charged a fee?,card_payment_fee_charged;
Is there a fee for paying by card?,card_payment_fee_charged;
Who charged me a fee for paying by card?,card_payment_fee_charged;
I have a fee showing from last time I used my card.,card_payment_fee_charged;
Why is this fee being charged to me after using my card?,card_payment_fee_charged;
Why wasnt it obvious that you charge for payments? If you put the fees in an easy to read format\, this could have been avoided.,card_payment_fee_charged;
Why am I being charged fees on some transactions but not on others? What am I missing here? I cannot find where to see the fee structure on my account. Help!,card_payment_fee_charged;
I payed with the card and there was an extra fee?,card_payment_fee_charged;
Is it normal to be charged an extra fee when paying with my card?,card_payment_fee_charged;
Why was there a fee for paying by card?,card_payment_fee_charged;
How did the extra charge on my card come in effect?,card_payment_fee_charged;
Please tell me why I was charged additionally when I used the card.,card_payment_fee_charged;
I made a purchase with my card and I was charged a fee for using it,card_payment_fee_charged;
I was made to pay a fee for making a transaction with card.,card_payment_fee_charged;
Why\, when paying with the card\, was I charged an extra fee?,card_payment_fee_charged;
I have never been charged a card payment fee before. Why did this change?,card_payment_fee_charged;
What can i pay with out  fees,card_payment_fee_charged;
Why and I being charged this fee?,card_payment_fee_charged;
Why was I charged a fee? I thought shopping was free?,card_payment_fee_charged;
There was an extra charge when I used my card,card_payment_fee_charged;
What is this fee for card payment?,card_payment_fee_charged;
I saw a fee on my app from one of my payments and I wasnt sure where it came from. Is there a way you can tell me when theres an additional fee for my payments?,card_payment_fee_charged;
Why was I charged for payments? You didnt warn me about additional fees.,card_payment_fee_charged;
i have used my card online before and wasnt charged\, why am i charged now,card_payment_fee_charged;
I paid with my card and got charged an extra fee\, whats up with that?,card_payment_fee_charged;
I used my card and there was a fee,card_payment_fee_charged;
I am tired of getting charged fees\, and I have no idea why\, please let me know what/when you charge fees for.,card_payment_fee_charged;
Why am I getting a fee on a card payment?,card_payment_fee_charged;
Hi\, I am new to this. Are there any additional fees or charges that I should be aware of? I was looking through the app and I thought I saw something in regards to fee-free allowances.,card_payment_fee_charged;
I noticed that i got charged extra for using the card.,card_payment_fee_charged;
I paid with a card and there is an extra charge. Why?,card_payment_fee_charged;
Can you explain why I am now getting charged a fee for using my card?,card_payment_fee_charged;
There are multiple instances where you added a fee to the payment\, as well as some where you didnt. Do you have an outline of when a fee will be added?,card_payment_fee_charged;
I have been charged a fee that I didnt know about. Why have you charged me extra for card payments?,card_payment_fee_charged;
I got a fee when paying with my card,card_payment_fee_charged;
why is there a fee for a payment on my card?,card_payment_fee_charged;
When using my card I was charged a fee for doing so\, why?,card_payment_fee_charged;
What was I charged a fee for card payment?,card_payment_fee_charged;
What is this extra fee?,card_payment_fee_charged;
Why did I have to pay extra because I paid with my card?,card_payment_fee_charged;
I want to see what this fee is on my card payment.,card_payment_fee_charged;
Let me know when you charge extra for payments please. I just checked the app earlier when I saw that there was an additional fee on one of the payments that I wasnt warned about before.,card_payment_fee_charged;
how do i avoid charges in the future,card_payment_fee_charged;
An extra fee has been added to my card payment is this correct?,card_payment_fee_charged;
Why was there an extra charge because I used my card to pay?,card_payment_fee_charged;
Why do I have to pay extra for using my card?,card_payment_fee_charged;
Unbeknownst to me\, there was an additional charge on my prior transaction. A notification of sorts should be required and explained before future payments are made.,card_payment_fee_charged;
I paid with my card and was charged extra,card_payment_fee_charged;
My account was charged a fee. When did you start charging extra for card payments?,card_payment_fee_charged;
Explain the extra fee on my card when paying.,card_payment_fee_charged;
I was charged and shouldnt have been charged when using my card!,card_payment_fee_charged;
I have a fee and I dont know why,card_payment_fee_charged;
I was mistakenly charged a fee for using my card.,card_payment_fee_charged;
tell me why I was charged more with my card?,card_payment_fee_charged;
My card is showing a fee from when I used it\, but I thought this card was supposed to be fee free?,card_payment_fee_charged;
There was an extra fee when I paid with the card.,card_payment_fee_charged;
I think I was wrongly charged in a recent transaction when I used my card.,card_payment_fee_charged;
I have been charged a fee\, I didnt know about this fee before! When do you charge extra for card payments?,card_payment_fee_charged;
I was spending cash with my card and got a fee.,card_payment_fee_charged;
What are these fees i am paying?,card_payment_fee_charged;
Why have I been charged a fee for card payment?,card_payment_fee_charged;
How come I was charged an extra fee when paying with the card?,card_payment_fee_charged;
Why is there a charged fee for debit or credit card payment?,card_payment_fee_charged;
Am I getting charged for making a payment?,card_payment_fee_charged;
Why do some of my payments have fees?  I dont understand.,card_payment_fee_charged;
Why did I have to pay an additional amount when using my card to pay?,card_payment_fee_charged;
I paid with my card and I was charged a fee,card_payment_fee_charged;
There was a charge applied when I used my card.,card_payment_fee_charged;
